# LAMMPS data file written by OVITO Basic 3.7.11
369 atoms
5 atom types
-34.92 34.92 xlo xhi
-34.92 34.92 ylo yhi
-34.92 34.92 zlo zhi


Atoms  # atomic

1 2 -1.78 -3.56 -8.9 0 0 0
2 4 -3.56 -1.78 -8.9 0 0 0
3 5 1.78 -3.56 -8.9 0 0 0
4 3 0.0 -1.78 -8.9 0 0 0
5 3 3.56 -1.78 -8.9 0 0 0
6 4 -1.78 0.0 -8.9 0 0 0
7 3 -3.56 1.78 -8.9 0 0 0
8 4 1.78 0.0 -8.9 0 0 0
9 3 0.0 1.78 -8.9 0 0 0
10 4 3.56 1.78 -8.9 0 0 0
11 4 -1.78 3.56 -8.9 0 0 0
12 4 1.78 3.56 -8.9 0 0 0
13 5 -1.78 -5.34 -7.12 0 0 0
14 3 -1.78 -7.12 -5.34 0 0 0
15 3 -3.56 -5.34 -5.34 0 0 0
16 5 1.78 -5.34 -7.12 0 0 0
17 5 1.78 -7.12 -5.34 0 0 0
18 3 0.0 -5.34 -5.34 0 0 0
19 2 3.56 -5.34 -5.34 0 0 0
20 4 -5.34 -1.78 -7.12 0 0 0
21 4 -5.34 -3.56 -5.34 0 0 0
22 2 -7.12 -1.78 -5.34 0 0 0
23 1 -3.56 -3.56 -7.12 0 0 0
24 5 -1.78 -1.78 -7.12 0 0 0
25 1 -1.78 -3.56 -5.34 0 0 0
26 4 -3.56 -1.78 -5.34 0 0 0
27 2 0.0 -3.56 -7.12 0 0 0
28 4 1.78 -1.78 -7.12 0 0 0
29 2 1.78 -3.56 -5.34 0 0 0
30 2 0.0 -1.78 -5.34 0 0 0
31 1 3.56 -3.56 -7.12 0 0 0
32 2 5.34 -1.78 -7.12 0 0 0
33 3 5.34 -3.56 -5.34 0 0 0
34 2 3.56 -1.78 -5.34 0 0 0
35 2 7.12 -1.78 -5.34 0 0 0
36 2 -5.34 1.78 -7.12 0 0 0
37 2 -5.34 0.0 -5.34 0 0 0
38 4 -7.12 1.78 -5.34 0 0 0
39 3 -3.56 0.0 -7.12 0 0 0
40 1 -1.78 1.78 -7.12 0 0 0
41 5 -1.78 0.0 -5.34 0 0 0
42 2 -3.56 1.78 -5.34 0 0 0
43 5 0.0 0.0 -7.12 0 0 0
44 3 1.78 1.78 -7.12 0 0 0
45 4 1.78 0.0 -5.34 0 0 0
46 2 0.0 1.78 -5.34 0 0 0
47 3 3.56 0.0 -7.12 0 0 0
48 5 5.34 1.78 -7.12 0 0 0
49 1 5.34 0.0 -5.34 0 0 0
50 1 3.56 1.78 -5.34 0 0 0
51 3 7.12 1.78 -5.34 0 0 0
52 1 -5.34 3.56 -5.34 0 0 0
53 5 -3.56 3.56 -7.12 0 0 0
54 5 -1.78 5.34 -7.12 0 0 0
55 4 -1.78 3.56 -5.34 0 0 0
56 1 -3.56 5.34 -5.34 0 0 0
57 4 0.0 3.56 -7.12 0 0 0
58 5 1.78 5.34 -7.12 0 0 0
59 2 1.78 3.56 -5.34 0 0 0
60 4 0.0 5.34 -5.34 0 0 0
61 2 3.56 3.56 -7.12 0 0 0
62 3 5.34 3.56 -5.34 0 0 0
63 5 3.56 5.34 -5.34 0 0 0
64 2 -1.78 7.12 -5.34 0 0 0
65 3 1.78 7.12 -5.34 0 0 0
66 3 -1.78 -8.9 -3.56 0 0 0
67 4 -3.56 -8.9 -1.78 0 0 0
68 5 1.78 -8.9 -3.56 0 0 0
69 2 0.0 -8.9 -1.78 0 0 0
70 4 3.56 -8.9 -1.78 0 0 0
71 5 -5.34 -5.34 -3.56 0 0 0
72 5 -5.34 -7.12 -1.78 0 0 0
73 2 -7.12 -5.34 -1.78 0 0 0
74 4 -3.56 -7.12 -3.56 0 0 0
75 5 -1.78 -5.34 -3.56 0 0 0
76 5 -1.78 -7.12 -1.78 0 0 0
77 3 -3.56 -5.34 -1.78 0 0 0
78 2 0.0 -7.12 -3.56 0 0 0
79 1 1.78 -5.34 -3.56 0 0 0
80 4 1.78 -7.12 -1.78 0 0 0
81 3 0.0 -5.34 -1.78 0 0 0
82 3 3.56 -7.12 -3.56 0 0 0
83 1 5.34 -5.34 -3.56 0 0 0
84 1 5.34 -7.12 -1.78 0 0 0
85 2 3.56 -5.34 -1.78 0 0 0
86 2 7.12 -5.34 -1.78 0 0 0
87 2 -8.9 -1.78 -3.56 0 0 0
88 5 -8.9 -3.56 -1.78 0 0 0
89 5 -7.12 -3.56 -3.56 0 0 0
90 2 -5.34 -1.78 -3.56 0 0 0
91 4 -5.34 -3.56 -1.78 0 0 0
92 1 -7.12 -1.78 -1.78 0 0 0
93 2 -3.56 -3.56 -3.56 0 0 0
94 3 -1.78 -1.78 -3.56 0 0 0
95 4 -1.78 -3.56 -1.78 0 0 0
96 5 -3.56 -1.78 -1.78 0 0 0
97 5 0.0 -3.56 -3.56 0 0 0
98 2 1.78 -1.78 -3.56 0 0 0
99 4 1.78 -3.56 -1.78 0 0 0
100 3 0.0 -1.78 -1.78 0 0 0
101 2 3.56 -3.56 -3.56 0 0 0
102 1 5.34 -1.78 -3.56 0 0 0
103 5 5.34 -3.56 -1.78 0 0 0
104 3 3.56 -1.78 -1.78 0 0 0
105 1 7.12 -3.56 -3.56 0 0 0
106 5 8.9 -1.78 -3.56 0 0 0
107 4 8.9 -3.56 -1.78 0 0 0
108 4 7.12 -1.78 -1.78 0 0 0
109 1 -8.9 1.78 -3.56 0 0 0
110 4 -8.9 0.0 -1.78 0 0 0
111 2 -7.12 0.0 -3.56 0 0 0
112 5 -5.34 1.78 -3.56 0 0 0
113 1 -5.34 0.0 -1.78 0 0 0
114 1 -7.12 1.78 -1.78 0 0 0
115 2 -3.56 0.0 -3.56 0 0 0
116 2 -1.78 1.78 -3.56 0 0 0
117 5 -1.78 0.0 -1.78 0 0 0
118 4 -3.56 1.78 -1.78 0 0 0
119 2 0.0 0.0 -3.56 0 0 0
120 5 1.78 1.78 -3.56 0 0 0
121 4 1.78 0.0 -1.78 0 0 0
122 3 0.0 1.78 -1.78 0 0 0
123 4 3.56 0.0 -3.56 0 0 0
124 2 5.34 1.78 -3.56 0 0 0
125 1 5.34 0.0 -1.78 0 0 0
126 1 3.56 1.78 -1.78 0 0 0
127 2 7.12 0.0 -3.56 0 0 0
128 3 8.9 1.78 -3.56 0 0 0
129 5 8.9 0.0 -1.78 0 0 0
130 2 7.12 1.78 -1.78 0 0 0
131 3 -8.9 3.56 -1.78 0 0 0
132 4 -7.12 3.56 -3.56 0 0 0
133 3 -5.34 5.34 -3.56 0 0 0
134 3 -5.34 3.56 -1.78 0 0 0
135 3 -7.12 5.34 -1.78 0 0 0
136 5 -3.56 3.56 -3.56 0 0 0
137 2 -1.78 5.34 -3.56 0 0 0
138 2 -1.78 3.56 -1.78 0 0 0
139 5 -3.56 5.34 -1.78 0 0 0
140 1 0.0 3.56 -3.56 0 0 0
141 4 1.78 5.34 -3.56 0 0 0
142 1 1.78 3.56 -1.78 0 0 0
143 4 0.0 5.34 -1.78 0 0 0
144 4 3.56 3.56 -3.56 0 0 0
145 1 5.34 5.34 -3.56 0 0 0
146 1 5.34 3.56 -1.78 0 0 0
147 5 3.56 5.34 -1.78 0 0 0
148 4 7.12 3.56 -3.56 0 0 0
149 1 8.9 3.56 -1.78 0 0 0
150 4 7.12 5.34 -1.78 0 0 0
151 1 -5.34 7.12 -1.78 0 0 0
152 1 -3.56 7.12 -3.56 0 0 0
153 5 -1.78 8.9 -3.56 0 0 0
154 2 -1.78 7.12 -1.78 0 0 0
155 4 -3.56 8.9 -1.78 0 0 0
156 2 0.0 7.12 -3.56 0 0 0
157 2 1.78 8.9 -3.56 0 0 0
158 1 1.78 7.12 -1.78 0 0 0
159 3 0.0 8.9 -1.78 0 0 0
160 1 3.56 7.12 -3.56 0 0 0
161 5 5.34 7.12 -1.78 0 0 0
162 4 3.56 8.9 -1.78 0 0 0
163 4 -1.78 -8.9 0.0 0 0 0
164 4 -3.56 -8.9 1.78 0 0 0
165 3 1.78 -8.9 0.0 0 0 0
166 4 0.0 -8.9 1.78 0 0 0
167 4 3.56 -8.9 1.78 0 0 0
168 4 -5.34 -5.34 0.0 0 0 0
169 3 -5.34 -7.12 1.78 0 0 0
170 5 -7.12 -5.34 1.78 0 0 0
171 3 -3.56 -7.12 0.0 0 0 0
172 1 -1.78 -5.34 0.0 0 0 0
173 2 -1.78 -7.12 1.78 0 0 0
174 1 -3.56 -5.34 1.78 0 0 0
175 5 0.0 -7.12 0.0 0 0 0
176 4 1.78 -5.34 0.0 0 0 0
177 5 1.78 -7.12 1.78 0 0 0
178 1 0.0 -5.34 1.78 0 0 0
179 2 3.56 -7.12 0.0 0 0 0
180 1 5.34 -5.34 0.0 0 0 0
181 5 5.34 -7.12 1.78 0 0 0
182 5 3.56 -5.34 1.78 0 0 0
183 1 7.12 -5.34 1.78 0 0 0
184 1 -8.9 -1.78 0.0 0 0 0
185 4 -8.9 -3.56 1.78 0 0 0
186 4 -7.12 -3.56 0.0 0 0 0
187 3 -5.34 -1.78 0.0 0 0 0
188 4 -5.34 -3.56 1.78 0 0 0
189 3 -7.12 -1.78 1.78 0 0 0
190 1 -3.56 -3.56 0.0 0 0 0
191 1 -1.78 -1.78 0.0 0 0 0
192 5 -1.78 -3.56 1.78 0 0 0
193 3 -3.56 -1.78 1.78 0 0 0
194 4 0.0 -3.56 0.0 0 0 0
195 1 1.78 -1.78 0.0 0 0 0
196 5 1.78 -3.56 1.78 0 0 0
197 5 0.0 -1.78 1.78 0 0 0
198 4 3.56 -3.56 0.0 0 0 0
199 4 5.34 -1.78 0.0 0 0 0
200 5 5.34 -3.56 1.78 0 0 0
201 2 3.56 -1.78 1.78 0 0 0
202 5 7.12 -3.56 0.0 0 0 0
203 4 8.9 -1.78 0.0 0 0 0
204 4 8.9 -3.56 1.78 0 0 0
205 5 7.12 -1.78 1.78 0 0 0
206 3 -8.9 1.78 0.0 0 0 0
207 5 -8.9 0.0 1.78 0 0 0
208 4 -7.12 0.0 0.0 0 0 0
209 4 -5.34 1.78 0.0 0 0 0
210 3 -5.34 0.0 1.78 0 0 0
211 4 -7.12 1.78 1.78 0 0 0
212 5 -3.56 0.0 0.0 0 0 0
213 2 -1.78 1.78 0.0 0 0 0
214 1 -1.78 0.0 1.78 0 0 0
215 2 -3.56 1.78 1.78 0 0 0
216 4 0.0 0.0 0.0 0 0 0
217 1 1.78 1.78 0.0 0 0 0
218 3 1.78 0.0 1.78 0 0 0
219 1 0.0 1.78 1.78 0 0 0
220 2 3.56 0.0 0.0 0 0 0
221 5 5.34 1.78 0.0 0 0 0
222 5 5.34 0.0 1.78 0 0 0
223 5 3.56 1.78 1.78 0 0 0
224 3 7.12 0.0 0.0 0 0 0
225 2 8.9 1.78 0.0 0 0 0
226 5 8.9 0.0 1.78 0 0 0
227 3 7.12 1.78 1.78 0 0 0
228 3 -8.9 3.56 1.78 0 0 0
229 1 -7.12 3.56 0.0 0 0 0
230 3 -5.34 5.34 0.0 0 0 0
231 1 -5.34 3.56 1.78 0 0 0
232 1 -7.12 5.34 1.78 0 0 0
233 4 -3.56 3.56 0.0 0 0 0
234 4 -1.78 5.34 0.0 0 0 0
